CO_POSICAO;SG_AREA;CO_ITEM;TX_GABARITO;CO_HABILIDADE;IN_ITEM_ABAN;TX_MOTIVO_ABAN;NU_PARAM_A;NU_PARAM_B;NU_PARAM_C;TX_COR;CO_PROVA;TP_LINGUA;IN_ITEM_ADAPTADO
8;LC;157788;B;24;0;;1.0535;1.76121;0.26988;AZUL;1529;;0
8;LC;167488;D;20;0;;1.73238;2.08558;0.13576;AMARELA;1550;;0
9;LC;152713;C;18;0;;1.3748;1.1646;0.17102;AMARELA;1550;;0
9;LC;157640;D;4;0;;2.30136;0.16679;0.19682;BRANCA;1552;;0
9;LC;157640;D;4;0;;2.30136;0.16679;0.19682;LARANJA;1553;;0
9;LC;157640;D;4;0;;2.30136;0.16679;0.19682;LARANJA;1554;;0
9;LC;157640;D;4;0;;2.30136;0.16679;0.19682;LARANJA;1555;;1
9;LC;157640;D;4;0;;2.30136;0.16679;0.19682;LARANJA;1556;;1
9;LC;157640;D;4;0;;2.30136;0.16679;0.19682;LARANJA;1580;;1
9;LC;157640;D;4;0;;2.30136;0.16679;0.19682;LEITOR TELA;1558;;1
9;LC;157751;E;4;0;;2.91253;0.48859;0.10089;AMARELA;1460;;0
9;LC;157752;E;28;0;;1.28847;2.1305;0.29823;AMARELA;1530;;0
9;LC;157760;B;25;0;;2.81247;1.6947;0.19095;AZUL;1529;;0
9;LC;157769;D;1;0;;2.86859;0.93973;0.2457;VERDE;1531;;0
9;LC;157779;D;29;0;;1.74082;1.23944;0.11882;BRANCA;1462;;0
9;LC;157779;D;29;0;;1.74082;1.23944;0.11882;LARANJA;1463;;0
9;LC;157779;D;29;0;;1.74082;1.23944;0.11882;LARANJA;1464;;0
9;LC;157779;D;29;0;;1.74082;1.23944;0.11882;LARANJA;1465;;1
9;LC;157779;D;29;0;;1.74082;1.23944;0.11882;LARANJA;1466;;1
9;LC;157779;D;29;0;;1.74082;1.23944;0.11882;LARANJA;1496;;1
9;LC;157779;D;29;0;;1.74082;1.23944;0.11882;LEITOR TELA;1470;;1
9;LC;157779;D;29;0;;1.74082;1.23944;0.11882;ROXA;1467;;0
9;LC;157779;D;29;0;;1.74082;1.23944;0.11882;ROXA;1468;;0
9;LC;157779;D;29;0;;1.74082;1.23944;0.11882;ROXA;1469;;0
9;LC;157781;C;30;0;;3.44333;1.03742;0.13709;AZUL;1459;;0
9;LC;157781;C;30;0;;3.44333;1.03742;0.13709;VERDE;1461;;0
9;LC;157788;B;24;0;;1.0535;1.76121;0.26988;BRANCA;1532;;0
9;LC;157788;B;24;0;;1.0535;1.76121;0.26988;LARANJA;1499;;1
9;LC;157788;B;24;0;;1.0535;1.76121;0.26988;LARANJA;1500;;1
9;LC;157788;B;24;0;;1.0535;1.76121;0.26988;LARANJA;1533;;0
9;LC;157788;B;24;0;;1.0535;1.76121;0.26988;LARANJA;1534;;0
9;LC;157788;B;24;0;;1.0535;1.76121;0.26988;LARANJA;1536;;1
9;LC;157788;B;24;0;;1.0535;1.76121;0.26988;LEITOR TELA;1501;;1
9;LC;158737;B;10;0;;2.43058;-0.42803;0.20568;VERDE;1551;;0
9;LC;158768;E;12;0;;0.98166;0.68556;0.22632;AZUL;1549;;0
10;LC;27140;A;15;0;;1.69494;0.65692;0.19761;BRANCA;1552;;0
10;LC;27140;A;15;0;;1.69494;0.65692;0.19761;LARANJA;1553;;0
10;LC;27140;A;15;0;;1.69494;0.65692;0.19761;LARANJA;1554;;0
10;LC;27140;A;15;0;;1.69494;0.65692;0.19761;LARANJA;1555;;1
10;LC;27140;A;15;0;;1.69494;0.65692;0.19761;LARANJA;1556;;1
10;LC;27140;A;15;0;;1.69494;0.65692;0.19761;LARANJA;1580;;1
10;LC;27140;A;15;0;;1.69494;0.65692;0.19761;LEITOR TELA;1558;;1
10;LC;150669;D;23;0;;3.30481;0.06964;0.18337;AZUL;1549;;0
10;LC;150744;D;17;0;;1.16823;0.88079;0.20262;AMARELA;1550;;0
10;LC;150765;D;15;0;;2.24843;1.48389;0.15052;VERDE;1551;;0
10;LC;157751;E;4;0;;2.91253;0.48859;0.10089;VERDE;1461;;0
10;LC;157760;B;25;0;;2.81247;1.6947;0.19095;BRANCA;1532;;0
10;LC;157760;B;25;0;;2.81247;1.6947;0.19095;LARANJA;1499;;1
10;LC;157760;B;25;0;;2.81247;1.6947;0.19095;LARANJA;1500;;1
10;LC;157760;B;25;0;;2.81247;1.6947;0.19095;LARANJA;1533;;0
10;LC;157760;B;25;0;;2.81247;1.6947;0.19095;LARANJA;1534;;0
10;LC;157760;B;25;0;;2.81247;1.6947;0.19095;LARANJA;1536;;1
10;LC;157760;B;25;0;;2.81247;1.6947;0.19095;LEITOR TELA;1501;;1
10;LC;157769;D;1;0;;2.86859;0.93973;0.2457;AMARELA;1530;;0
10;LC;157772;D;18;0;;1.80586;1.29722;0.20182;AZUL;1529;;0
10;LC;157775;E;22;0;;3.6719;1.0849;0.13842;AZUL;1459;;0
10;LC;157779;D;29;0;;1.74082;1.23944;0.11882;AMARELA;1460;;0
10;LC;157781;C;30;0;;3.44333;1.03742;0.13709;BRANCA;1462;;0
10;LC;157781;C;30;0;;3.44333;1.03742;0.13709;LARANJA;1463;;0
10;LC;157781;C;30;0;;3.44333;1.03742;0.13709;LARANJA;1464;;0
10;LC;157781;C;30;0;;3.44333;1.03742;0.13709;LARANJA;1465;;1
10;LC;157781;C;30;0;;3.44333;1.03742;0.13709;LARANJA;1466;;1
10;LC;157781;C;30;0;;3.44333;1.03742;0.13709;LARANJA;1496;;1
10;LC;157781;C;30;0;;3.44333;1.03742;0.13709;LEITOR TELA;1470;;1
10;LC;157781;C;30;0;;3.44333;1.03742;0.13709;ROXA;1467;;0
10;LC;157781;C;30;0;;3.44333;1.03742;0.13709;ROXA;1468;;0
10;LC;157781;C;30;0;;3.44333;1.03742;0.13709;ROXA;1469;;0
10;LC;157788;B;24;0;;1.0535;1.76121;0.26988;VERDE;1531;;0
11;LC;150423;A;22;0;;2.68055;0.54545;0.22884;AZUL;1529;;0
11;LC;150603;C;28;0;;2.39286;0.33545;0.18536;AZUL;1549;;0
11;LC;150626;C;22;0;;1.99397;0.60444;0.19207;BRANCA;1552;;0
11;LC;150626;C;22;0;;1.99397;0.60444;0.19207;LARANJA;1553;;0
11;LC;150626;C;22;0;;1.99397;0.60444;0.19207;LARANJA;1554;;0
11;LC;150626;C;22;0;;1.99397;0.60444;0.19207;LARANJA;1555;;1
11;LC;150626;C;22;0;;1.99397;0.60444;0.19207;LARANJA;1556;;1
11;LC;150626;C;22;0;;1.99397;0.60444;0.19207;LARANJA;1580;;1
11;LC;150626;C;22;0;;1.99397;0.60444;0.19207;LEITOR TELA;1558;;1
11;LC;150672;C;2;0;;1.07144;-0.55747;0.2081;BRANCA;1532;;0
11;LC;150672;C;2;0;;1.07144;-0.55747;0.2081;LARANJA;1499;;1
11;LC;150672;C;2;0;;1.07144;-0.55747;0.2081;LARANJA;1500;;1
11;LC;150672;C;2;0;;1.07144;-0.55747;0.2081;LARANJA;1533;;0
11;LC;150672;C;2;0;;1.07144;-0.55747;0.2081;LARANJA;1534;;0
11;LC;150672;C;2;0;;1.07144;-0.55747;0.2081;LARANJA;1536;;1
11;LC;150672;C;2;0;;1.07144;-0.55747;0.2081;LEITOR TELA;1501;;1
11;LC;150673;B;3;0;;2.07505;0.6297;0.17925;VERDE;1531;;0
11;LC;150674;B;2;0;;2.05176;0.63313;0.21138;VERDE;1461;;0
11;LC;150940;B;15;0;;1.17106;0.92453;0.04846;AZUL;1459;;0
11;LC;153556;A;13;0;;2.03689;0.74331;0.21068;AMARELA;1460;;0
11;LC;154020;A;9;0;;2.44218;-0.02849;0.19639;BRANCA;1462;;0
1;LC;15029;B;6;0;;1.38568;0.79216;0.19152;AZUL;1529;1;0
1;LC;44935;E;7;0;;2.57213;0.73952;0.18382;AMARELA;1550;0;0
1;LC;44935;E;7;0;;2.57213;0.73952;0.18382;VERDE;1551;0;0
1;LC;54258;B;7;0;;2.21697;0.31454;0.20436;AZUL;1529;0;0
1;LC;98252;B;7;0;;2.53446;1.22994;0.16809;AMARELA;1530;0;0
1;LC;98252;B;7;0;;2.53446;1.22994;0.16809;VERDE;1531;0;0
1;LC;112036;E;5;0;;4.90205;0.71195;0.17497;BRANCA;1462;0;0
1;LC;112036;E;5;0;;4.90205;0.71195;0.17497;LARANJA;1463;0;0
1;LC;112036;E;5;0;;4.90205;0.71195;0.17497;LARANJA;1464;0;0
1;LC;112036;E;5;0;;4.90205;0.71195;0.17497;LARANJA;1465;0;1
1;LC;112036;E;5;0;;4.90205;0.71195;0.17497;LARANJA;1466;0;1
1;LC;112036;E;5;0;;4.90205;0.71195;0.17497;LARANJA;1496;0;1
1;LC;112036;E;5;0;;4.90205;0.71195;0.17497;LEITOR TELA;1470;0;1
1;LC;112036;E;5;0;;4.90205;0.71195;0.17497;ROXA;1467;0;0
1;LC;112036;E;5;0;;4.90205;0.71195;0.17497;ROXA;1468;0;0
1;LC;112036;E;5;0;;4.90205;0.71195;0.17497;ROXA;1469;0;0
1;LC;118111;A;5;0;;1.66619;0.42235;0.20624;BRANCA;1532;1;0
1;LC;118111;A;5;0;;1.66619;0.42235;0.20624;LARANJA;1499;1;1
1;LC;118111;A;5;0;;1.66619;0.42235;0.20624;LARANJA;1500;1;1
1;LC;118111;A;5;0;;1.66619;0.42235;0.20624;LARANJA;1533;1;0
1;LC;118111;A;5;0;;1.66619;0.42235;0.20624;LARANJA;1534;1;0
1;LC;118111;A;5;0;;1.66619;0.42235;0.20624;LARANJA;1536;1;1
1;LC;118111;A;5;0;;1.66619;0.42235;0.20624;LEITOR TELA;1501;1;1
1;LC;118169;D;7;0;;2.94472;0.59928;0.24615;VERDE;1461;0;0
1;LC;140610;E;6;0;;3.12124;0.55256;0.1889;AMARELA;1530;1;0
1;LC;140668;D;6;0;;1.30785;0.6253;0.22089;AZUL;1549;1;0
1;LC;140709;D;7;0;;2.7718;0.94236;0.20053;AMARELA;1460;1;0
1;LC;140723;B;7;0;;1.30106;0.06403;0.20042;VERDE;1551;1;0
1;LC;140750;D;8;0;;1.80139;1.19402;0.2085;AMARELA;1550;1;0
1;LC;152688;B;6;0;;1.12528;0.36546;0.2073;AZUL;1459;1;0
1;LC;152688;B;6;0;;1.12528;0.36546;0.2073;VERDE;1461;1;0
1;LC;153875;D;7;0;;3.7284;0.3723;0.1705;AZUL;1459;0;0
1;LC;153878;A;5;0;;2.88609;0.92129;0.26899;BRANCA;1552;0;0
1;LC;153878;A;5;0;;2.88609;0.92129;0.26899;LARANJA;1553;0;0
1;LC;153878;A;5;0;;2.88609;0.92129;0.26899;LARANJA;1554;0;0
1;LC;153878;A;5;0;;2.88609;0.92129;0.26899;LARANJA;1555;0;1
1;LC;153878;A;5;0;;2.88609;0.92129;0.26899;LARANJA;1556;0;1
1;LC;153878;A;5;0;;2.88609;0.92129;0.26899;LARANJA;1580;0;1
1;LC;153878;A;5;0;;2.88609;0.92129;0.26899;LEITOR TELA;1558;0;1
1;LC;153930;A;6;0;;2.28024;0.18554;0.19951;AMARELA;1460;0;0
1;LC;154015;D;8;0;;2.90355;1.66292;0.12537;BRANCA;1462;1;0
1;LC;154015;D;8;0;;2.90355;1.66292;0.12537;LARANJA;1463;1;0
1;LC;154015;D;8;0;;2.90355;1.66292;0.12537;LARANJA;1464;1;0
1;LC;154015;D;8;0;;2.90355;1.66292;0.12537;LARANJA;1465;1;1
1;LC;154015;D;8;0;;2.90355;1.66292;0.12537;LARANJA;1466;1;1
1;LC;154015;D;8;0;;2.90355;1.66292;0.12537;LARANJA;1496;1;1
1;LC;154015;D;8;0;;2.90355;1.66292;0.12537;LEITOR TELA;1470;1;1
1;LC;154019;D;7;0;;2.41037;1.60553;0.27;ROXA;1467;1;0
1;LC;154019;D;7;0;;2.41037;1.60553;0.27;ROXA;1468;1;0
1;LC;154019;D;7;0;;2.41037;1.60553;0.27;ROXA;1469;1;0
1;LC;154062;B;5;0;;2.35374;0.69979;0.17786;BRANCA;1552;1;0
1;LC;154062;B;5;0;;2.35374;0.69979;0.17786;LARANJA;1553;1;0
1;LC;154062;B;5;0;;2.35374;0.69979;0.17786;LARANJA;1554;1;0
1;LC;154062;B;5;0;;2.35374;0.69979;0.17786;LARANJA;1555;1;1
1;LC;154062;B;5;0;;2.35374;0.69979;0.17786;LARANJA;1556;1;1
1;LC;154062;B;5;0;;2.35374;0.69979;0.17786;LARANJA;1580;1;1
1;LC;154062;B;5;0;;2.35374;0.69979;0.17786;LEITOR TELA;1558;1;1
1;LC;158555;B;5;0;;2.13368;0.78747;0.18671;BRANCA;1532;0;0
1;LC;158555;B;5;0;;2.13368;0.78747;0.18671;LARANJA;1499;0;1
1;LC;158555;B;5;0;;2.13368;0.78747;0.18671;LARANJA;1500;0;1
1;LC;158555;B;5;0;;2.13368;0.78747;0.18671;LARANJA;1533;0;0
1;LC;158555;B;5;0;;2.13368;0.78747;0.18671;LARANJA;1534;0;0
1;LC;158555;B;5;0;;2.13368;0.78747;0.18671;LARANJA;1536;0;1
1;LC;158555;B;5;0;;2.13368;0.78747;0.18671;LEITOR TELA;1501;0;1
1;LC;158572;A;5;0;;2.69806;0.95263;0.15828;AZUL;1549;0;0
1;LC;158743;E;8;0;;1.66744;0.40597;0.18735;VERDE;1531;1;0
2;LC;15029;B;6;0;;1.38568;0.79216;0.19152;BRANCA;1532;1;0
2;LC;15029;B;6;0;;1.38568;0.79216;0.19152;LARANJA;1499;1;1
2;LC;15029;B;6;0;;1.38568;0.79216;0.19152;LARANJA;1500;1;1
2;LC;15029;B;6;0;;1.38568;0.79216;0.19152;LARANJA;1533;1;0
2;LC;15029;B;6;0;;1.38568;0.79216;0.19152;LARANJA;1534;1;0
2;LC;15029;B;6;0;;1.38568;0.79216;0.19152;LARANJA;1536;1;1
2;LC;15029;B;6;0;;1.38568;0.79216;0.19152;LEITOR TELA;1501;1;1
2;LC;44935;E;7;0;;2.57213;0.73952;0.18382;AZUL;1549;0;0
2;LC;54258;B;7;0;;2.21697;0.31454;0.20436;VERDE;1531;0;0
2;LC;111891;E;8;0;;2.35738;0.52985;0.19069;AZUL;1529;0;0
2;LC;112036;E;5;0;;4.90205;0.71195;0.17497;AMARELA;1460;0;0
2;LC;118111;A;5;0;;1.66619;0.42235;0.20624;AZUL;1529;1;0
2;LC;118169;D;7;0;;2.94472;0.59928;0.24615;AZUL;1459;0;0
2;LC;140610;E;6;0;;3.12124;0.55256;0.1889;VERDE;1531;1;0
2;LC;140709;D;7;0;;2.7718;0.94236;0.20053;VERDE;1461;1;0
2;LC;140723;B;7;0;;1.30106;0.06403;0.20042;AMARELA;1550;1;0
2;LC;140750;D;8;0;;1.80139;1.19402;0.2085;VERDE;1551;1;0
2;LC;152688;B;6;0;;1.12528;0.36546;0.2073;AMARELA;1460;1;0
2;LC;153833;C;5;0;;2.32932;0.44342;0.201;BRANCA;1462;1;0
2;LC;153833;C;5;0;;2.32932;0.44342;0.201;LARANJA;1463;1;0
2;LC;153833;C;5;0;;2.32932;0.44342;0.201;LARANJA;1464;1;0
2;LC;153833;C;5;0;;2.32932;0.44342;0.201;LARANJA;1465;1;1
2;LC;153833;C;5;0;;2.32932;0.44342;0.201;LARANJA;1466;1;1
2;LC;153833;C;5;0;;2.32932;0.44342;0.201;LARANJA;1496;1;1
2;LC;153833;C;5;0;;2.32932;0.44342;0.201;LEITOR TELA;1470;1;1
2;LC;153833;C;5;0;;2.32932;0.44342;0.201;ROXA;1467;1;0
2;LC;153833;C;5;0;;2.32932;0.44342;0.201;ROXA;1468;1;0
2;LC;153833;C;5;0;;2.32932;0.44342;0.201;ROXA;1469;1;0
2;LC;153836;D;6;0;;2.38626;0.67668;0.18733;VERDE;1461;0;0
2;LC;153860;C;6;0;;2.56146;-0.14622;0.20191;AZUL;1549;1;0
2;LC;153860;C;6;0;;2.56146;-0.14622;0.20191;BRANCA;1552;1;0
2;LC;153860;C;6;0;;2.56146;-0.14622;0.20191;LARANJA;1553;1;0
2;LC;153860;C;6;0;;2.56146;-0.14622;0.20191;LARANJA;1554;1;0
2;LC;153860;C;6;0;;2.56146;-0.14622;0.20191;LARANJA;1555;1;1
2;LC;153860;C;6;0;;2.56146;-0.14622;0.20191;LARANJA;1556;1;1
2;LC;153860;C;6;0;;2.56146;-0.14622;0.20191;LARANJA;1580;1;1
2;LC;153860;C;6;0;;2.56146;-0.14622;0.20191;LEITOR TELA;1558;1;1
11;LC;154020;A;9;0;;2.44218;-0.02849;0.19639;LARANJA;1463;;0
11;LC;154020;A;9;0;;2.44218;-0.02849;0.19639;LARANJA;1464;;0
11;LC;154020;A;9;0;;2.44218;-0.02849;0.19639;LARANJA;1465;;1
11;LC;154020;A;9;0;;2.44218;-0.02849;0.19639;LARANJA;1466;;1
11;LC;154020;A;9;0;;2.44218;-0.02849;0.19639;LARANJA;1496;;1
11;LC;154020;A;9;0;;2.44218;-0.02849;0.19639;LEITOR TELA;1470;;1
11;LC;154020;A;9;0;;2.44218;-0.02849;0.19639;ROXA;1467;;0
11;LC;154020;A;9;0;;2.44218;-0.02849;0.19639;ROXA;1468;;0
11;LC;154020;A;9;0;;2.44218;-0.02849;0.19639;ROXA;1469;;0
11;LC;157623;D;29;0;;2.13757;1.04447;0.2424;AMARELA;1550;;0
11;LC;158673;B;27;0;;2.17683;1.54838;0.12139;AMARELA;1530;;0
11;LC;167488;D;20;0;;1.73238;2.08558;0.13576;VERDE;1551;;0
12;LC;150643;E;24;0;;2.25962;0.86097;0.1859;VERDE;1461;;0
12;LC;152713;C;18;0;;1.3748;1.1646;0.17102;VERDE;1551;;0
12;LC;157571;C;11;0;;2.29926;0.1859;0.18515;AZUL;1459;;0
12;LC;157615;E;15;0;;1.64072;0.95986;0.19106;AMARELA;1460;;0
12;LC;157619;E;10;0;;1.82096;-0.29844;0.19586;BRANCA;1462;;0
12;LC;157619;E;10;0;;1.82096;-0.29844;0.19586;LARANJA;1463;;0
12;LC;157619;E;10;0;;1.82096;-0.29844;0.19586;LARANJA;1464;;0
12;LC;157619;E;10;0;;1.82096;-0.29844;0.19586;LARANJA;1465;;1
12;LC;157619;E;10;0;;1.82096;-0.29844;0.19586;LARANJA;1466;;1
12;LC;157619;E;10;0;;1.82096;-0.29844;0.19586;LARANJA;1496;;1
12;LC;157619;E;10;0;;1.82096;-0.29844;0.19586;LEITOR TELA;1470;;1
12;LC;157619;E;10;0;;1.82096;-0.29844;0.19586;ROXA;1467;;0
12;LC;157619;E;10;0;;1.82096;-0.29844;0.19586;ROXA;1468;;0
12;LC;157619;E;10;0;;1.82096;-0.29844;0.19586;ROXA;1469;;0
12;LC;157640;D;4;0;;2.30136;0.16679;0.19682;AZUL;1549;;0
12;LC;157662;A;29;0;;2.24924;0.72298;0.23806;BRANCA;1532;;0
12;LC;157662;A;29;0;;2.24924;0.72298;0.23806;LARANJA;1499;;1
12;LC;157662;A;29;0;;2.24924;0.72298;0.23806;LARANJA;1500;;1
12;LC;157662;A;29;0;;2.24924;0.72298;0.23806;LARANJA;1533;;0
12;LC;157662;A;29;0;;2.24924;0.72298;0.23806;LARANJA;1534;;0
12;LC;157662;A;29;0;;2.24924;0.72298;0.23806;LARANJA;1536;;1
12;LC;157662;A;29;0;;2.24924;0.72298;0.23806;LEITOR TELA;1501;;1
16;LC;150669;D;23;0;;3.30481;0.06964;0.18337;VERDE;1551;;0
16;LC;150673;B;3;0;;2.07505;0.6297;0.17925;AZUL;1529;;0
16;LC;150744;D;17;0;;1.16823;0.88079;0.20262;BRANCA;1552;;0
16;LC;150744;D;17;0;;1.16823;0.88079;0.20262;LARANJA;1553;;0
16;LC;150744;D;17;0;;1.16823;0.88079;0.20262;LARANJA;1554;;0
16;LC;150744;D;17;0;;1.16823;0.88079;0.20262;LARANJA;1555;;1
16;LC;150744;D;17;0;;1.16823;0.88079;0.20262;LARANJA;1556;;1
16;LC;150744;D;17;0;;1.16823;0.88079;0.20262;LARANJA;1580;;1
16;LC;150744;D;17;0;;1.16823;0.88079;0.20262;LEITOR TELA;1558;;1
16;LC;150765;D;15;0;;2.24843;1.48389;0.15052;AZUL;1549;;0
16;LC;157615;E;15;0;;1.64072;0.95986;0.19106;AZUL;1459;;0
16;LC;157615;E;15;0;;1.64072;0.95986;0.19106;BRANCA;1462;;0
16;LC;157615;E;15;0;;1.64072;0.95986;0.19106;LARANJA;1463;;0
16;LC;157615;E;15;0;;1.64072;0.95986;0.19106;LARANJA;1464;;0
16;LC;157615;E;15;0;;1.64072;0.95986;0.19106;LARANJA;1465;;1
16;LC;157615;E;15;0;;1.64072;0.95986;0.19106;LARANJA;1466;;1
16;LC;157615;E;15;0;;1.64072;0.95986;0.19106;LARANJA;1496;;1
16;LC;157615;E;15;0;;1.64072;0.95986;0.19106;LEITOR TELA;1470;;1
16;LC;157615;E;15;0;;1.64072;0.95986;0.19106;ROXA;1467;;0
16;LC;157615;E;15;0;;1.64072;0.95986;0.19106;ROXA;1468;;0
16;LC;157615;E;15;0;;1.64072;0.95986;0.19106;ROXA;1469;;0
16;LC;157665;C;21;0;;1.03891;0.31916;0.00705;VERDE;1461;;0
16;LC;158673;B;27;0;;2.17683;1.54838;0.12139;BRANCA;1532;;0
16;LC;158673;B;27;0;;2.17683;1.54838;0.12139;LARANJA;1499;;1
16;LC;158673;B;27;0;;2.17683;1.54838;0.12139;LARANJA;1500;;1
16;LC;158673;B;27;0;;2.17683;1.54838;0.12139;LARANJA;1533;;0
16;LC;158673;B;27;0;;2.17683;1.54838;0.12139;LARANJA;1534;;0
16;LC;158673;B;27;0;;2.17683;1.54838;0.12139;LARANJA;1536;;1
16;LC;158673;B;27;0;;2.17683;1.54838;0.12139;LEITOR TELA;1501;;1
16;LC;158754;E;17;0;;1.65908;1.31422;0.23254;AMARELA;1530;;0
16;LC;158791;D;11;0;;1.55144;0.16896;0.20464;VERDE;1531;;0
17;LC;150603;C;28;0;;2.39286;0.33545;0.18536;VERDE;1551;;0
17;LC;150626;C;22;0;;1.99397;0.60444;0.19207;AMARELA;1550;;0
17;LC;153392;C;17;0;;2.2343;0.80331;0.16272;AMARELA;1460;;0
17;LC;154020;A;9;0;;2.44218;-0.02849;0.19639;VERDE;1461;;0
17;LC;157598;C;18;0;;1.56827;1.94895;0.23722;AZUL;1459;;0
17;LC;157598;C;18;0;;1.56827;1.94895;0.23722;BRANCA;1462;;0
17;LC;157598;C;18;0;;1.56827;1.94895;0.23722;LARANJA;1463;;0
17;LC;157598;C;18;0;;1.56827;1.94895;0.23722;LARANJA;1464;;0
17;LC;157598;C;18;0;;1.56827;1.94895;0.23722;LARANJA;1465;;1
17;LC;157598;C;18;0;;1.56827;1.94895;0.23722;LARANJA;1466;;1
17;LC;157598;C;18;0;;1.56827;1.94895;0.23722;LARANJA;1496;;1
17;LC;157598;C;18;0;;1.56827;1.94895;0.23722;LEITOR TELA;1470;;1
17;LC;157598;C;18;0;;1.56827;1.94895;0.23722;ROXA;1467;;0
17;LC;157598;C;18;0;;1.56827;1.94895;0.23722;ROXA;1468;;0
17;LC;157598;C;18;0;;1.56827;1.94895;0.23722;ROXA;1469;;0
17;LC;157623;D;29;0;;2.13757;1.04447;0.2424;BRANCA;1552;;0
17;LC;157623;D;29;0;;2.13757;1.04447;0.2424;LARANJA;1553;;0
17;LC;157623;D;29;0;;2.13757;1.04447;0.2424;LARANJA;1554;;0
17;LC;157623;D;29;0;;2.13757;1.04447;0.2424;LARANJA;1555;;1
17;LC;157623;D;29;0;;2.13757;1.04447;0.2424;LARANJA;1556;;1
17;LC;157623;D;29;0;;2.13757;1.04447;0.2424;LARANJA;1580;;1
17;LC;157623;D;29;0;;2.13757;1.04447;0.2424;LEITOR TELA;1558;;1
17;LC;157675;C;17;0;;1.60753;1.87994;0.29956;BRANCA;1532;;0
17;LC;157675;C;17;0;;1.60753;1.87994;0.29956;LARANJA;1499;;1
17;LC;157675;C;17;0;;1.60753;1.87994;0.29956;LARANJA;1500;;1
17;LC;157675;C;17;0;;1.60753;1.87994;0.29956;LARANJA;1533;;0
17;LC;157675;C;17;0;;1.60753;1.87994;0.29956;LARANJA;1534;;0
17;LC;157675;C;17;0;;1.60753;1.87994;0.29956;LARANJA;1536;;1
17;LC;157675;C;17;0;;1.60753;1.87994;0.29956;LEITOR TELA;1501;;1
17;LC;158649;A;21;0;;2.2042;1.34155;0.27694;AMARELA;1530;;0
17;LC;158721;A;16;0;;1.15023;0.56259;0.20041;VERDE;1531;;0
17;LC;158754;E;17;0;;1.65908;1.31422;0.23254;AZUL;1529;;0
17;LC;167488;D;20;0;;1.73238;2.08558;0.13576;AZUL;1549;;0
18;LC;150423;A;22;0;;2.68055;0.54545;0.22884;VERDE;1531;;0
18;LC;150672;C;2;0;;1.07144;-0.55747;0.2081;AMARELA;1530;;0
18;LC;150674;B;2;0;;2.05176;0.63313;0.21138;AMARELA;1460;;0
18;LC;150940;B;15;0;;1.17106;0.92453;0.04846;BRANCA;1462;;0
18;LC;150940;B;15;0;;1.17106;0.92453;0.04846;LARANJA;1463;;0
18;LC;150940;B;15;0;;1.17106;0.92453;0.04846;LARANJA;1464;;0
18;LC;150940;B;15;0;;1.17106;0.92453;0.04846;LARANJA;1465;;1
18;LC;150940;B;15;0;;1.17106;0.92453;0.04846;LARANJA;1466;;1
18;LC;150940;B;15;0;;1.17106;0.92453;0.04846;LARANJA;1496;;1
18;LC;150940;B;15;0;;1.17106;0.92453;0.04846;LEITOR TELA;1470;;1
18;LC;150940;B;15;0;;1.17106;0.92453;0.04846;ROXA;1467;;0
18;LC;150940;B;15;0;;1.17106;0.92453;0.04846;ROXA;1468;;0
18;LC;150940;B;15;0;;1.17106;0.92453;0.04846;ROXA;1469;;0
18;LC;152713;C;18;0;;1.3748;1.1646;0.17102;AZUL;1549;;0
18;LC;154020;A;9;0;;2.44218;-0.02849;0.19639;AZUL;1459;;0
18;LC;157619;E;10;0;;1.82096;-0.29844;0.19586;VERDE;1461;;0
18;LC;157640;D;4;0;;2.30136;0.16679;0.19682;VERDE;1551;;0
18;LC;158649;A;21;0;;2.2042;1.34155;0.27694;AZUL;1529;;0
18;LC;158737;B;10;0;;2.43058;-0.42803;0.20568;BRANCA;1552;;0
18;LC;158737;B;10;0;;2.43058;-0.42803;0.20568;LARANJA;1553;;0
18;LC;158737;B;10;0;;2.43058;-0.42803;0.20568;LARANJA;1554;;0
18;LC;158737;B;10;0;;2.43058;-0.42803;0.20568;LARANJA;1555;;1
18;LC;158737;B;10;0;;2.43058;-0.42803;0.20568;LARANJA;1556;;1
18;LC;158737;B;10;0;;2.43058;-0.42803;0.20568;LARANJA;1580;;1
18;LC;158737;B;10;0;;2.43058;-0.42803;0.20568;LEITOR TELA;1558;;1
18;LC;158768;E;12;0;;0.98166;0.68556;0.22632;AMARELA;1550;;0
18;LC;158791;D;11;0;;1.55144;0.16896;0.20464;BRANCA;1532;;0
18;LC;158791;D;11;0;;1.55144;0.16896;0.20464;LARANJA;1499;;1
18;LC;158791;D;11;0;;1.55144;0.16896;0.20464;LARANJA;1500;;1
18;LC;158791;D;11;0;;1.55144;0.16896;0.20464;LARANJA;1533;;0
18;LC;158791;D;11;0;;1.55144;0.16896;0.20464;LARANJA;1534;;0
18;LC;158791;D;11;0;;1.55144;0.16896;0.20464;LARANJA;1536;;1
18;LC;158791;D;11;0;;1.55144;0.16896;0.20464;LEITOR TELA;1501;;1
19;LC;27140;A;15;0;;1.69494;0.65692;0.19761;VERDE;1551;;0
19;LC;150612;B;20;0;;2.21653;0.6224;0.19711;VERDE;1461;;0
19;LC;150643;E;24;0;;2.25962;0.86097;0.1859;AMARELA;1460;;0
